"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575145091203,41,34.07,0,28.04,43
1575145092004,41,34.06,0,27.76,43
1575145092804,41,34.07,0,27.76,44
1575145093606,41,34.06,0,27.98,44
1575145094413,41,34.04,0,27.71,43
1575145095214,41,34.09,0,27.71,43
1575145096015,41,34.08,0,28.04,42
1575145096817,41,34.06,0,28.04,42
1575145097620,41,34.08,0,27.98,44
1575145098424,41,34.08,0,28.86,43
1575145099223,41,34.08,0,28.21,43
1575145100023,41,34.09,0,27.82,44
1575145100828,41,34.09,0,27.71,44
1575145101628,41,34.08,0,28.21,43
1575145102429,41,34.08,0,27.93,44
1575145103431,41,34.08,0,28.21,43
1575145104241,41,34.09,0,28.04,43
1575145105035,41,34.1,0,28.37,43
1575145105838,41,34.11,0,27.93,44
1575145106642,41,34.1,0,27.87,43
1575145107466,41,34.12,0,28.43,44
1575145108245,41,34.09,0,27.71,44
1575145109053,41,34.09,0,28.21,44
1575145109851,41,34.11,0,27.98,45
1575145110626,41,34.09,0,27.98,44
1575145111464,41,34.1,0,28.21,44
1575145112275,41,34.11,0,28.32,43
1575145113073,41,34.1,0,28.43,44
1575145114675,41,34.12,0,28.32,44
1575145114700,41,34.12,0,28.32,44
1575145114725,41,34.12,0,28.32,44
1575145114750,41,34.12,0,28.32,44
1575145114775,41,34.12,0,28.32,44
1575145115675,41,34.12,0,28.15,44
1575145116475,41,34.13,0,28.37,44
1575145117277,41,34.11,0,28.32,44
1575145118083,41,34.12,0,28.43,44
1575145118914,41,34.11,0,28.76,44
1575145119690,41,34.12,0,28.48,45
1575145120509,41,34.12,0,28.15,44
1575145121301,41,34.11,0,28.43,44
1575145122098,41,34.11,0,28.32,44
1575145122905,41,34.12,0,28.54,44
1575145124316,41,34.13,0,28.26,44
1575145124362,41,34.13,0,28.26,44
1575145124526,41,34.12,0,28.37,44
1575145125326,41,34.11,0,28.32,44
1575145126129,41,34.13,0,28.6,43
1575145127543,41,34.14,0,28.65,44
1575145127569,41,34.14,0,28.65,44
1575145127593,41,34.14,0,28.65,44
1575145127617,41,34.14,0,28.65,44
1575145127642,41,34.14,0,28.65,44
1575145127667,41,34.14,0,28.65,44
1575145127740,41,34.16,0,28.6,43
1575145128541,41,34.13,0,28.43,43
1575145129545,41,34.15,0,28.37,43
1575145130348,41,34.13,0,28.65,44
1575145131151,41,34.14,0,29.1,43
1575145131954,41,34.14,0,28.76,44
1575145132756,41,34.15,0,28.32,42
1575145133560,41,34.16,0,28.71,43
1575145134363,41,34.14,0,28.6,43
1575145135171,41,34.14,0,28.6,42
1575145135972,41,34.14,0,28.54,42
1575145136771,41,34.14,0,28.71,44
1575145137576,41,34.16,0,28.6,43
1575145138378,41,34.14,0,28.43,43
1575145139180,41,34.13,0,28.43,43
1575145139981,41,34.14,0,28.37,43
1575145140779,41,34.16,0,28.87,44
1575145141788,41,34.16,0,28.54,44
1575145142658,41,34.17,0,29.04,44
1575145143394,41,34.16,0,28.54,43
1575145144193,41,34.16,0,28.93,44
1575145144996,41,34.16,0,28.54,44
1575145145860,41,34.16,0,28.48,43
1575145146610,41,34.17,0,28.48,44
1575145147416,41,34.18,0,28.71,44
1575145148239,41,34.18,0,28.71,44
1575145149029,41,34.18,0,29.04,44
1575145149853,41,34.17,0,28.43,45
1575145150641,41,34.19,0,28.71,44
1575145151462,41,34.18,0,28.71,43
1575145152271,40.5,34.19,0,28.82,43
1575145153085,41,34.18,0,28.65,43
1575145153887,40.5,34.19,0,28.98,43
1575145154722,40.5,34.18,0,28.76,44
1575145156300,41,34.19,0,28.65,42
1575145156330,41,34.19,0,28.65,42
1575145157098,40.5,34.19,0,28.93,43
1575145157903,40.5,34.19,0,28.76,42
1575145159497,40.5,34.18,0,28.65,43
1575145159527,40.5,34.18,0,28.65,43
1575145159557,40.5,34.18,0,28.65,43
1575145159585,40.5,34.18,0,28.65,43
1575145159615,40.5,34.18,0,28.65,43
1575145159647,40.5,34.18,0,28.65,43
1575145159706,40.5,34.23,0,28.71,43
1575145160509,40.5,34.19,0,28.54,42
