"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575042834966,37.5,40.76,68,16.75,49
1575042835768,37.5,40.76,68,16.53,55
1575042836573,37.5,40.76,68,16.42,47
1575042837378,37.5,40.74,68,16.7,48
1575042838176,37.5,40.74,68,16.7,47
1575042838997,37.5,40.76,68,16.36,49
1575042839792,37.5,40.75,69,16.31,59
1575042840595,37.5,40.75,69,16.53,49
1575042841417,37.5,40.73,68,16.42,48
1575042842211,37.5,40.75,67,16.53,46
1575042843011,37.5,40.73,66,16.59,74
1575042843824,37.5,40.77,51,18.42,70
1575042844631,37.5,40.74,8,19.53,59
1575042845432,37.5,40.74,5,19.92,61
1575042846449,37.5,40.76,4,19.75,67
1575042847438,37.5,40.76,2,20.37,65
1575042847465,37.5,40.76,2,20.37,65
1575042848058,37.5,40.76,3,20.31,70
1575042848862,37.5,40.75,6,19.98,65
1575042849671,37.5,40.76,6,18.98,86
1575042850625,37.5,40.75,8,17.53,52
1575042851284,37.5,40.74,22,16.75,59
1575042852078,37.5,40.75,32,16.53,49
1575042852897,37.5,40.75,32,16.47,66
1575042853822,37.5,40.75,30,16.53,63
1575042854500,37.5,40.75,27,16.64,62
1575042855309,37.5,40.77,28,17.03,60
1575042856112,37.5,40.74,33,16.75,56
1575042857038,37.5,40.75,33,16.2,53
1575042857745,37.5,40.75,30,16.47,68
1575042858528,37.5,40.75,32,16.59,68
1575042859332,37.5,40.75,30,16.59,56
1575042860239,37.5,40.76,28,16.7,57
1575042860946,37.5,40.74,22,16.7,73
1575042861948,37.5,40.75,23,16.42,49
1575042862762,37.5,40.76,24,16.59,58
1575042863457,37.5,40.72,29,16.47,48
1575042864367,37.5,40.76,29,16.64,51
1575042865176,37.5,40.75,29,16.59,67
1575042865990,37.5,40.74,29,16.59,54
1575042866653,37.5,40.73,31,16.75,66
1575042867594,37,40.74,32,16.64,53
1575042868405,37.5,40.75,32,16.47,61
1575042869199,37,40.73,32,16.47,52
1575042870007,37,40.72,33,16.31,51
1575042870816,37,40.72,32,17.14,68
1575042871626,37,40.74,32,16.31,53
1575042872428,37,40.73,32,16.75,57
1575042873233,37,40.73,32,16.53,57
1575042874047,37,40.73,33,16.42,53
1575042874851,37,40.73,34,16.92,48
1575042875651,37,40.72,34,17.03,61
