"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575132085413,40.5,33.55,225,1.57,44
1575132086409,40.5,33.55,225,2.02,45
1575132087206,40.5,33.56,226,1.8,45
1575132088017,40.5,33.56,226,2.74,45
1575132088803,40.5,33.57,225,2.18,45
1575132089631,40.5,33.55,225,1.63,46
1575132090414,40.5,33.58,226,1.96,44
1575132091214,40.5,33.57,226,1.63,45
1575132092096,40.5,33.58,225,2.35,44
1575132092858,40.5,33.58,226,2.02,45
1575132093609,40.5,33.56,225,2.3,45
1575132094417,40.5,33.58,225,1.91,45
1575132095407,40.5,33.58,225,2.35,43
1575132096213,40.5,33.58,226,1.74,44
1575132097005,40.5,33.6,225,1.63,45
1575132097903,40.5,33.59,226,1.52,44
1575132099417,40.5,33.6,226,2.18,45
1575132100218,40.5,33.58,226,1.68,43
1575132101028,40.5,33.6,226,1.91,44
1575132101808,40.5,33.62,226,1.74,44
1575132102622,40.5,33.62,226,1.74,45
1575132103410,40.5,33.59,226,2.02,43
1575132105004,40.5,33.58,226,1.96,45
1575132105826,40.5,33.6,226,2.13,44
1575132106642,40.5,33.62,226,1.96,45
1575132108411,40.5,33.63,226,1.8,44
1575132109203,40.5,33.62,226,1.68,45
1575132110044,40.5,33.63,226,2.07,44
1575132110815,40.5,33.65,226,2.13,44
1575132111612,40.5,33.64,226,2.02,44
1575132112401,40.5,33.64,226,2.41,44
1575132113209,40.5,33.65,226,2.3,45
1575132114815,40.5,33.65,226,2.3,45
1575132115603,40.5,33.65,226,2.3,45
1575132116441,40.5,33.67,226,1.96,44
1575132117416,40.5,33.64,226,2.3,45
1575132118093,40.5,33.65,226,2.13,45
1575132118924,40.5,33.66,226,2.07,44
1575132119815,40.5,33.66,226,1.96,45
1575132120601,40.5,33.65,226,1.91,44
1575132121398,40.5,33.66,226,1.8,44
1575132122204,40.5,33.67,226,2.35,45
1575132123008,40.5,33.65,226,1.68,44
1575132123795,40.5,33.69,226,2.35,44
1575132124601,40.5,33.67,226,2.18,47
1575132125396,40.5,33.67,226,2.18,45
1575132126407,41,33.69,226,1.91,45
1575132127208,41,33.66,226,1.96,45
1575132128004,41,33.68,226,2.18,45
1575132128803,41,33.68,226,2.13,45
1575132129613,41,33.7,226,2.35,45
1575132130401,41,33.69,226,2.41,44
1575132131205,41,33.69,226,2.35,43
1575132132008,41,33.67,226,2.3,44
1575132132805,41,33.68,226,2.02,46
1575132133604,41,33.7,226,2.07,43
1575132134407,41,33.68,226,2.35,48
1575132135206,41,33.69,226,2.02,44
1575132136018,41,33.7,225,2.07,45
1575132137009,41,33.7,226,2.63,45
1575132137813,41,33.69,226,2.13,45
1575132138613,41,33.72,225,2.3,45
1575132140219,41,33.71,225,2.63,47
1575132141058,41,33.73,225,2.85,48
1575132141730,41,33.72,225,2.3,46
