"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575133408183,35,40.66,0,26.48,50
1575133409006,35,40.65,0,26.32,51
1575133409712,35,40.66,0,26.32,50
1575133410531,35,40.66,0,26.65,51
1575133411309,35,40.68,0,26.54,50
1575133412193,35,40.67,0,26.65,51
1575133412954,35,40.68,0,26.48,51
1575133413710,35,40.68,0,26.43,50
1575133414509,35,40.68,0,26.54,51
1575133415390,35,40.7,0,26.48,50
1575133416111,35,40.72,0,26.76,50
1575133417006,35,40.72,0,26.26,50
1575133417735,35,40.69,0,26.65,50
1575133418592,35,40.72,0,26.43,50
1575133419510,35,40.72,0,26.76,50
1575133420312,35,40.7,0,26.82,51
1575133421114,35,40.7,0,26.82,50
1575133421801,35,40.73,0,26.98,50
1575133422753,35,40.73,0,26.59,50
1575133423517,35,40.73,0,26.82,50
1575133424323,35,40.74,0,26.48,50
1575133425114,35,40.73,0,26.65,50
1575133425914,35,40.75,0,27.21,50
1575133426713,35,40.75,0,26.93,50
1575133427548,35,40.75,0,26.93,50
1575133428323,35,40.77,0,26.65,50
1575133429315,35,40.75,0,26.32,50
1575133430114,35,40.76,0,26.7,50
1575133430911,35,40.76,0,27.04,50
1575133431712,35,40.77,0,27.15,50
1575133433315,35,40.77,0,27.09,50
1575133434119,35,40.78,0,26.59,50
1575133434910,35,40.78,0,27.04,50
1575133435712,34.5,40.78,0,27.09,50
1575133436522,34.5,40.79,0,26.87,50
1575133437335,34.5,40.8,0,26.82,50
1575133438114,34.5,40.79,0,26.98,50
1575133438918,34.5,40.81,0,26.82,50
1575133439929,34.5,40.8,0,27.04,51
1575133440778,34.5,40.81,0,27.15,51
1575133441519,34.5,40.81,0,26.93,50
1575133442324,34.5,40.81,0,27.37,50
1575133443121,34.5,40.82,0,27.09,50
1575133443906,34.5,40.81,0,26.98,50
1575133444711,34.5,40.82,0,27.48,50
1575133445563,34.5,40.84,0,27.32,50
1575133446330,34.5,40.84,0,27.26,50
1575133447123,34.5,40.84,0,27.04,50
