"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575140187159,47,31.71,0,52.75,47
1575140187959,47,31.72,0,52.9,46
1575140188759,47,31.71,0,52.31,46
1575140189762,47,31.72,0,52.68,46
1575140190735,47,31.74,0,52.68,47
1575140191361,47,31.76,0,52.75,47
1575140192159,47,31.75,0,52.68,46
1575140192958,47,31.76,0,52.68,45
1575140193895,47,31.77,0,53.12,45
1575140194560,47,31.79,0,53.27,47
1575140195360,47,31.8,0,52.68,46
1575140196172,47,31.8,0,53.27,46
1575140197115,47,31.81,0,53.19,47
1575140197758,47,31.82,0,52.53,46
1575140198555,47,31.85,0,53.05,46
1575140199561,47,31.84,0,52.6,47
1575140200296,47,31.86,0,52.97,47
1575140201160,47,31.87,0,53.56,46
1575140201970,47,31.88,0,53.12,46
1575140202762,47,31.87,0,53.56,47
1575140204297,46.5,31.9,0,53.27,47
1575140205166,46.5,31.91,0,53.34,47
1575140205960,46.5,31.91,0,53.27,46
1575140206758,46.5,31.92,0,53.34,46
1575140207556,46.5,31.92,0,53.27,48
1575140208358,46.5,31.94,0,53.27,47
1575140209539,46.5,31.96,0,53.42,46
1575140210292,46.5,31.96,0,53.64,46
1575140210955,46.5,31.96,0,53.78,46
1575140211756,46.5,32,0,53.19,46
1575140212556,46.5,31.99,0,53.19,46
1575140213356,46.5,32,0,53.78,46
1575140214156,46.5,32.03,0,53.86,46
1575140214977,46.5,32.03,0,53.64,46
1575140215755,46.5,32.04,0,53.27,47
1575140216556,46.5,32.04,0,53.71,45
1575140217356,46.5,32.05,0,53.78,46
1575140218158,46.5,32.08,0,53.71,46
1575140218962,46.5,32.07,0,53.71,47
1575140219955,46.5,32.08,0,53.64,46
1575140220755,46,32.1,0,53.12,49
1575140221561,46,32.1,0,53.56,46
1575140222354,46,32.1,0,53.78,47
1575140223152,46,32.11,0,53.86,46
1575140223958,46,32.11,0,53.56,46
1575140224756,46,32.15,0,53.78,46
1575140225556,46,32.15,0,53.49,46
1575140226360,46,32.15,0,53.71,46
1575140227155,46,32.15,0,53.56,46
1575140227956,46,32.16,0,53.56,46
1575140228754,46,32.18,0,53.64,46
1575140229831,46,32.18,0,54.23,45
1575140230634,46,32.2,0,54.23,46
1575140231435,46,32.2,0,53.64,46
1575140232237,46,32.22,0,54.01,46
1575140233029,46,32.23,0,54.15,47
1575140233824,46,32.24,0,53.71,47
1575140234632,46,32.24,0,53.93,47
1575140235460,46,32.24,0,54.3,47
1575140236228,46,32.25,0,53.93,47
1575140237047,46,32.27,0,54.45,46
1575140237842,46,32.27,0,54.52,46
1575140238637,45.5,32.3,0,54.01,47
1575140239421,45.5,32.29,0,54.52,47
1575140240219,45.5,32.32,0,54.15,46
1575140241030,45.5,32.32,0,54.15,46
1575140241854,45.5,32.32,0,54.3,48
1575140242761,45.5,32.34,0,54.38,51
1575140243559,45.5,32.33,0,54.08,46
1575140244361,45.5,32.35,0,54.01,47
1575140245172,45.5,32.37,0,54.01,47
1575140245955,45.5,32.36,0,54.23,48
1575140246757,45.5,32.38,0,54.23,46
1575140247560,45.5,32.38,0,54.3,47
1575140248356,45.5,32.39,0,54.08,46
1575140249159,45.5,32.4,0,54.45,46
1575140250158,45.5,32.39,0,54.45,46
1575140250958,45.5,32.42,0,54.52,46
1575140251811,45.5,32.42,0,54.82,46
1575140252558,45.5,32.45,0,54.15,47
1575140253363,45.5,32.44,0,54.6,46
1575140254160,45.5,32.47,0,54.38,46
1575140254961,45.5,32.46,0,54.52,46
1575140255759,45,32.49,0,54.52,47
1575140256556,45,32.49,0,54.3,46
1575140257357,45,32.49,0,54.23,46
1575140258159,45,32.5,0,54.3,46
1575140258958,45,32.5,0,54.75,46
1575140259961,45,32.49,0,54.89,46
1575140260758,45,32.52,0,54.75,47
1575140261558,45,32.51,0,54.75,48
1575140262359,45,32.54,0,54.38,47
1575140263157,45,32.56,0,54.23,47
1575140263958,45,32.55,0,55.04,46
1575140264801,45,32.55,0,54.6,47
1575140265558,45,32.59,0,54.45,48
1575140266356,45,32.58,0,54.97,46
1575140267158,45,32.6,0,54.3,46
1575140267959,45,32.6,0,54.67,48
1575140268762,45,32.61,0,54.97,47
1575140269758,45,32.63,0,55.04,46
1575140270666,45,32.6,0,54.82,46
1575140271360,45,32.63,0,54.45,46
1575140272158,45,32.63,0,54.89,46
1575140272978,45,32.66,0,54.75,46
1575140273897,45,32.65,0,54.89,46
1575140274562,45,32.66,0,55.34,47
1575140275362,44.5,32.68,0,55.12,47
1575140276156,44.5,32.68,0,55.04,47
1575140277085,44.5,32.7,0,54.75,48
1575140277757,44.5,32.7,0,55.26,47
1575140278558,44.5,32.7,0,54.75,47
1575140279362,44.5,32.73,0,55.26,47
1575140280324,44.5,32.71,0,54.89,46
1575140281161,44.5,32.73,0,54.75,47
1575140281959,44.5,32.74,0,54.97,47
1575140282760,44.5,32.75,0,54.82,45
1575140283458,44.5,32.77,0,55.41,47
1575140284359,44.5,32.76,0,55.41,46
1575140285164,44.5,32.78,0,55.12,46
1575140285962,44.5,32.77,0,54.89,46
1575140286714,44.5,32.79,0,55.34,46
1575140287560,44.5,32.81,0,55.86,47
1575140288357,44.5,32.81,0,55.41,46
1575140289160,44.5,32.82,0,55.26,46
1575140290158,44.5,32.81,0,55.41,46
1575140290957,44.5,32.81,0,55.26,47
1575140291756,44.5,32.84,0,54.82,46
1575140292565,44.5,32.85,0,55.26,46
1575140293361,44.5,32.85,0,55.71,47
1575140294164,44.5,32.86,0,55.19,47
1575140294958,44.5,32.89,0,55.49,46
1575140295759,44.5,32.89,0,55.71,46
1575140296569,44,32.9,0,55.71,46
1575140297359,44,32.91,0,55.71,47
1575140298160,44,32.92,0,55.26,47
1575140298962,44,32.92,0,55.19,47
1575140299958,44,32.92,0,55.34,46
1575140300767,44,32.92,0,55.86,46
1575140301559,44,32.93,0,55.78,46
1575140302358,44,32.93,0,55.26,46
1575140303158,44,32.94,0,55.34,47
1575140303964,44,32.96,0,55.86,46
1575140304757,44,32.95,0,55.63,46
1575140305559,44,32.97,0,55.12,47
1575140306359,44,32.97,0,55.34,46
1575140307159,44,32.98,0,55.34,46
1575140307956,44,32.97,0,55.63,47
1575140308759,44,32.99,0,55.04,47
1575140309557,44,33,0,55.63,47
1575140310559,44,33.01,0,55.56,47
1575140311361,44,33.03,0,55.86,47
1575140312294,44,33.01,0,55.78,46
1575140312957,44,33.04,0,55.86,47
1575140313764,44,33.04,0,56.08,47
1575140314557,44,33.06,0,55.34,46
1575140315466,44,33.07,0,55.71,46
1575140316159,44,33.07,0,55.71,47
1575140316955,44,33.07,0,55.71,48
1575140317761,44,33.1,0,55.34,46
1575140318662,43.5,33.09,0,55.63,47
1575140319357,43.5,33.1,0,56.23,45
1575140320165,43.5,33.12,0,55.71,46
1575140321162,43.5,33.11,0,55.93,47
1575140321851,43.5,33.13,0,55.93,47
1575140322757,43.5,33.13,0,56,46
1575140323558,43.5,33.12,0,55.93,45
1575140324363,43.5,33.15,0,56.15,46
1575140325080,43.5,33.14,0,56.23,46
1575140325958,43.5,33.16,0,56.08,47
1575140326758,43.5,33.18,0,55.71,45
1575140327556,43.5,33.18,0,56.37,46
1575140328362,43.5,33.2,0,56.15,47
1575140329159,43.5,33.2,0,55.49,47
1575140329982,43.5,33.21,0,56.23,47
1575140330956,43.5,33.21,0,55.93,48
1575140331757,43.5,33.23,0,55.49,47
1575140332596,43.5,33.23,0,55.86,45
1575140333357,43.5,33.24,0,55.86,45
1575140334157,43.5,33.23,0,56.59,47
1575140334957,43.5,33.24,0,56.37,47
1575140335761,43.5,33.26,0,56.45,47
1575140336559,43.5,33.27,0,56,46
1575140337358,43.5,33.27,0,56,46
1575140338160,43.5,33.29,0,56.3,46
1575140338960,43.5,33.29,0,56.37,46
1575140339760,43.5,33.29,0,56.23,47
1575140340562,43,33.29,0,56.37,47
1575140341562,43,33.32,0,55.71,47
1575140342360,43,33.34,0,56.45,46
1575140343161,43,33.32,0,55.93,47
1575140343961,43,33.35,0,56.3,46
1575140344766,43,33.35,0,56.37,46
1575140345559,43,33.36,0,56.82,47
1575140346357,43,33.35,0,56.37,47
1575140347158,43,33.36,0,56.59,46
1575140347965,43,33.38,0,56.67,47
1575140348758,43,33.39,0,56.08,47
1575140349559,43,33.4,0,56.59,45
1575140350364,43,33.41,0,56.74,46
1575140351361,43,33.41,0,56.45,47
1575140352158,43,33.42,0,56.52,47
1575140352997,43,33.42,0,56.52,46
1575140353844,43,33.44,0,56.3,47
1575140354559,43,33.44,0,56.67,46
1575140355359,43,33.45,0,56.59,47
1575140356161,43,33.45,0,56.08,47
1575140357032,43,33.45,0,57.04,47
1575140357757,43,33.49,0,56.67,46
1575140358556,43,33.48,0,56.45,46
1575140359399,43,33.48,0,56.37,46
1575140360251,43,33.5,0,57.04,47
1575140361162,43,33.52,0,56.89,46
1575140361957,43,33.49,0,56.82,46
1575140362763,43,33.52,0,56.89,46
1575140363439,42.5,33.52,0,56.59,46
1575140364361,42.5,33.53,0,57.26,46
1575140365159,42.5,33.54,0,56.59,46
1575140365960,42.5,33.54,0,57.04,47
1575140366757,42.5,33.54,0,56.37,47
1575140367558,42.5,33.54,0,56.45,48
1575140368360,42.5,33.57,0,57.11,47
1575140369161,42.5,33.58,0,56.82,47
1575140369957,42.5,33.59,0,56.45,47
1575140370759,42.5,33.59,0,56.96,48
1575140371758,42.5,33.6,0,56.96,47
1575140372560,42.5,33.59,0,56.89,46
1575140373361,42.5,33.62,0,57.04,47
1575140374159,42.5,33.6,0,57.41,47
1575140374959,42.5,33.62,0,57.19,46
1575140375759,42.5,33.63,0,57.85,47
1575140376558,42.5,33.63,0,57.19,47
1575140377359,42.5,33.65,0,57.11,47
1575140378159,42.5,33.64,0,57.41,46
1575140378958,42.5,33.66,0,56.82,47
1575140379761,42.5,33.67,0,57.26,47
1575140380554,42.5,33.67,0,57.33,47
1575140381558,42.5,33.68,0,56.82,47
1575140382384,42.5,33.69,0,57.33,47
1575140383157,42.5,33.69,0,57.48,46
1575140383960,42.5,33.68,0,57.26,46
1575140384758,42.5,33.7,0,57.33,46
1575140385558,42.5,33.72,0,57.26,46
1575140386358,42.5,33.71,0,57.19,46
1575140387158,42,33.74,0,57.33,46
1575140387957,42,33.75,0,57.11,46
1575140388777,42,33.74,0,57.19,47
1575140389557,42,33.74,0,57.04,46
1575140390361,42,33.77,0,57.26,46
1575140391358,42,33.74,0,57.19,46
1575140392256,42,33.78,0,57.33,46
1575140392959,42,33.78,0,57.63,46
1575140393758,42,33.79,0,57.85,46
1575140394560,42,33.79,0,57.04,46
1575140395428,42,33.81,0,57.56,47
1575140396161,42,33.81,0,57.26,46
1575140396957,42,33.81,0,57.26,46
1575140397758,42,33.82,0,57.56,47
1575140398625,42,33.82,0,57.41,47
1575140399358,42,33.83,0,57.41,47
1575140400159,42,33.85,0,56.96,47
1575140400961,42,33.85,0,57.48,45
1575140401819,42,33.86,0,57.33,47
1575140402759,42,33.85,0,57.48,47
1575140403558,42,33.86,0,57.56,46
1575140404358,42,33.86,0,57.48,46
1575140405159,42,33.88,0,57.41,47
1575140405957,42,33.89,0,57.7,47
1575140406757,42,33.89,0,57.56,48
1575140407561,42,33.9,0,57.41,47
1575140408359,42,33.92,0,57.56,45
1575140409159,42,33.93,0,57.63,46
1575140409956,42,33.93,0,57.41,47
1575140410758,42,33.92,0,57.63,46
1575140411784,42,33.92,0,57.7,47
1575140412557,42,33.93,0,57.63,47
1575140413358,42,33.95,0,57.41,47
1575140414158,41.5,33.96,0,57.48,46
1575140414958,41.5,33.97,0,57.63,47
1575140415774,41.5,33.97,0,57.41,47
1575140416560,41.5,34,0,57.93,47
1575140417359,41.5,33.99,0,57.7,46
1575140418174,41.5,33.97,0,57.93,46
1575140418958,41.5,34,0,58.15,46
1575140419758,41.5,34.03,0,57.7,46
1575140420558,41.5,34.02,0,58,46
1575140421561,41.5,34.01,0,57.85,46
1575140422360,41.5,34.03,0,57.63,46
1575140423158,41.5,34.02,0,58.37,45
1575140423958,41.5,34.03,0,57.93,45
1575140424758,41.5,34.04,0,57.63,47
1575140425559,41.5,34.04,0,57.56,47
